web-scraper-order,web-scraper-start-url,categories,categories-href,subcat,subcat-href,products,products-href,name_product,price_euro,unit,Attributes,ingridients,cat_name,sub_cat_name,price_cent,weight,kcal
"1675701885-927","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.498 x 9 stuks","https://www.ah.nl/producten/product/wi130604/tempo-soft-en-sensitive-zakdoekjes","Tempo Soft & sensitive zakdoekjes","2","8 x 9 stuks","","Produced in Germany","Drogisterij","Tissues, watten","49","72 Stuks (piece)","null"
"1675701887-928","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","0.4550 stuks","https://www.ah.nl/producten/product/wi174538/etos-wattenstaafjes","Etos Wattenstaafjes","0","50 stuks","","Let op! Niet in de gehoorgang of in de neus steken. Buiten bereik van kinderen bewaren.","Drogisterij","Tissues, watten","45","50 Aantal","null"
"1675701889-929","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.3956 stuks","https://www.ah.nl/producten/product/wi496313/kleenex-allergy-comfort-tissues","Kleenex Allergy comfort tissues","2","56 stuks","","null","Drogisterij","Tissues, watten","39","1 Stuks (piece)","null"
"1675701891-930","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.4990 st","https://www.ah.nl/producten/product/wi484311/tempo-nature-en-soft-tissues","Tempo Nature & soft tissues","2","90 st","","Produced in Germany","Drogisterij","Tissues, watten","49","90 Stuks (piece)","null"
"1675701893-931","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","3.0910 x 9 stuks","https://www.ah.nl/producten/product/wi82822/tempo-complete-care-zakdoekjes","Tempo Complete care zakdoekjes","3","10 x 9 stuks","","Geproduceerd in Duitsland","Drogisterij","Tissues, watten","09","90 Stuks (piece)","null"
"1675701895-932","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.2964 stuks","https://www.ah.nl/producten/product/wi192522/demak-up-sensitive-ronde-wattenschijfjes","Demak'up Sensitive ronde wattenschijfjes","2","64 stuks","","Geproduceerd in Frankrijk","Drogisterij","Tissues, watten","29","64 Stuks (piece)","null"
"1675701897-933","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.9912 stuks","https://www.ah.nl/producten/product/wi469818/dettol-hygienische-doekjes-2-in-1","Dettol Hygienische doekjes 2 in 1","2","12 stuks","Triman","Open de hersluitbare plakstrip en neem een doekje uit de verpakking. Na gebruik de plakstrip weer goed sluiten om uitdrogen van de overige doekjes te voorkomen. Maak de handen, armen of huid schoon. Gooi gebruikte doekjes weg.","Drogisterij","Tissues, watten","99","12 Stuks (piece)","null"
"1675701899-934","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.79200 stuksBiologisch","https://www.ah.nl/producten/product/wi446599/care-organic-wattenstaafjes","Care Organic wattenstaafjes","1","200 stuks","Global Organic Textile Standard","Let op! Niet in de gehoorgang of in de neus steken. Buiten bereik van kinderen bewaren.","Drogisterij","Tissues, watten","79","200 Aantal","null"
"1675701901-935","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.0950 stuks","https://www.ah.nl/producten/product/wi191610/demak-up-expert-ovale-wattenschijfjes","Demak'up Expert ovale wattenschijfjes","2","50 stuks","","Geproduceerd in Frankrijk","Drogisterij","Tissues, watten","09","50 Stuks (piece)","null"
"1675701903-936","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.99150 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi505349/ah-zakdoekjes-balsem","AH Zakdoekjes balsem","1","150 stuks","Papier en/of hout van gecertificeerde herkomst","null","Drogisterij","Tissues, watten","99","15 Aantal","null"
"1675701903-937","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.99150 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi505349/ah-zakdoekjes-balsem","AH Zakdoekjes balsem","1","150 stuks","Vegetarisch","null","Drogisterij","Tissues, watten","99","15 Aantal","null"
"1675701905-938","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","3.09300 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi505350/ah-zakdoekjes-zacht-en-sterk","AH Zakdoekjes zacht en sterk","3","300 stuks","Papier en/of hout van gecertificeerde herkomst","null","Drogisterij","Tissues, watten","09","30 Aantal","null"
"1675701905-939","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","3.09300 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi505350/ah-zakdoekjes-zacht-en-sterk","AH Zakdoekjes zacht en sterk","3","300 stuks","Vegetarisch","null","Drogisterij","Tissues, watten","09","30 Aantal","null"
"1675701907-940","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.6980 stuks","https://www.ah.nl/producten/product/wi505041/ah-tissues-extra-zacht-en-sterk-4-lagen","AH Tissues extra zacht & sterk 4 lagen","1","80 stuks","Eco (Europese Unie)","null","Drogisterij","Tissues, watten","69","80 Aantal","null"
"1675701907-941","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.6980 stuks","https://www.ah.nl/producten/product/wi505041/ah-tissues-extra-zacht-en-sterk-4-lagen","AH Tissues extra zacht & sterk 4 lagen","1","80 stuks","Papier en/of hout van gecertificeerde herkomst","null","Drogisterij","Tissues, watten","69","80 Aantal","null"
"1675701909-942","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.49100 stuks","https://www.ah.nl/producten/product/wi510779/tempo-original-box-4-laags-12x100cm","Tempo Original box 4-laags 12x100cm","2","100 stuks","","Produced in Germany","Drogisterij","Tissues, watten","49","100 Stuks (piece)","null"
"1675701911-943","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.198 x 9 stuks","https://www.ah.nl/producten/product/wi60750/kleenex-balsam-zakdoekjes","Kleenex Balsam zakdoekjes","2","8 x 9 stuks","","null","Drogisterij","Tissues, watten","19","8 Stuks (piece)","null"
"1675701913-944","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.39108 stuks","https://www.ah.nl/producten/product/wi191611/demak-up-expert-ronde-wattenschijfjes","Demak'up Expert ronde wattenschijfjes","2","108 stuks","","Geproduceerd in Frankrijk","Drogisterij","Tissues, watten","39","108 Stuks (piece)","null"
"1675701915-945","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.79128 stuks","https://www.ah.nl/producten/product/wi405206/kleenex-family-maxi-pack-tissues","Kleenex Family maxi pack tissues","2","128 stuks","","null","Drogisterij","Tissues, watten","79","128 Stuks (piece)","null"
"1675701917-946","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","0.9950 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi446336/care-maxi-wattenschijfjes","Care Maxi wattenschijfjes","0","50 stuks","","null","Drogisterij","Tissues, watten","99","50 Aantal","null"
"1675701919-947","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.9972 stuks","https://www.ah.nl/producten/product/wi46224/kleenex-original-tissues","Kleenex Original tissues","1","72 stuks","","null","Drogisterij","Tissues, watten","99","1 Stuks (piece)","null"
"1675701921-948","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.3910 x 10 stuks","https://www.ah.nl/producten/product/wi59931/tempo-original-zakdoekjes","Tempo Original zakdoekjes","2","10 x 10 stuks","","Produced in Germany","Drogisterij","Tissues, watten","39","100 Stuks (piece)","null"
"1675701923-949","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.89Per stuk","https://www.ah.nl/producten/product/wi458217/kleenex-collection-tissues","Kleenex Collection tissues","1","Per stuk","","null","Drogisterij","Tissues, watten","89","1 Stuks (piece)","null"
"1675701925-950","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.65150 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi505213/ah-tissues-balsem","AH Tissues balsem","1","150 stuks","Eco (Europese Unie)","null","Drogisterij","Tissues, watten","65","150 Aantal","null"
"1675701925-951","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.65150 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi505213/ah-tissues-balsem","AH Tissues balsem","1","150 stuks","Papier en/of hout van gecertificeerde herkomst","null","Drogisterij","Tissues, watten","65","150 Aantal","null"
"1675701927-952","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","0.89300 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi446596/care-soft-wattenstaafjes","Care Soft wattenstaafjes","0","300 stuks","Papier en/of hout van gecertificeerde herkomst","Let op! Niet in de gehoorgang of in de neus steken. Buiten bereik van kinderen bewaren.","Drogisterij","Tissues, watten","89","300 Aantal","null"
"1675701929-953","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","0.69140 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi446594/care-duo-wattenschijfjes","Care Duo wattenschijfjes","0","140 stuks","","null","Drogisterij","Tissues, watten","69","140 Aantal","null"
"1675701931-954","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","2.1964 stuks","https://www.ah.nl/producten/product/wi368663/kleenex-balsam-tissues","Kleenex Balsam tissues","2","64 stuks","","null","Drogisterij","Tissues, watten","19","64 Stuks (piece)","null"
"1675701933-955","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.69100 stuks","https://www.ah.nl/producten/product/wi632/ah-tissues-zacht-en-sterk","AH Tissues zacht & sterk","1","100 stuks","Eco (Europese Unie)","null","Drogisterij","Tissues, watten","69","100 Aantal","null"
"1675701933-956","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.69100 stuks","https://www.ah.nl/producten/product/wi632/ah-tissues-zacht-en-sterk","AH Tissues zacht & sterk","1","100 stuks","Papier en/of hout van gecertificeerde herkomst","null","Drogisterij","Tissues, watten","69","100 Aantal","null"
"1675701935-957","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.19150 stuksPrijsfavoriet","https://www.ah.nl/producten/product/wi489313/ah-tissues-2-lagen","AH Tissues 2 lagen","1","150 stuks","","null","Drogisterij","Tissues, watten","19","150 Stuks (piece)","null"
"1675701937-958","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","0.69100 stuks","https://www.ah.nl/producten/product/wi172058/wattenstaafjes-hout","Wattenstaafjes hout","0","100 stuks","","null","Drogisterij","Tissues, watten","69","null","null"
"1675701939-959","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.09100 stuks","https://www.ah.nl/producten/product/wi121944/etos-tissues-zacht-en-sterk","Etos Tissues zacht & sterk","1","100 stuks","Papier en/of hout van gecertificeerde herkomst","null","Drogisterij","Tissues, watten","09","100 Aantal","null"
"1675701939-960","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Tissues, watten","https://www.ah.nl/producten/drogisterij/tissues-watten","1.09100 stuks","https://www.ah.nl/producten/product/wi121944/etos-tissues-zacht-en-sterk","Etos Tissues zacht & sterk","1","100 stuks","Veganistisch","null","Drogisterij","Tissues, watten","09","100 Aantal","null"
"1675701945-961","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Make-up","https://www.ah.nl/producten/drogisterij/make-up","5.49per stuk","https://www.ah.nl/producten/product/wi439366/etos-care-for-me-gently-mascara-black","Etos Care for me gently mascara black","5","per stuk","","null","Drogisterij","Make-up","49","null","null"
"1675701947-962","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Make-up","https://www.ah.nl/producten/drogisterij/make-up","1.79per stuk","https://www.ah.nl/producten/product/wi234230/etos-saffiervijl-groot-met-hoesje","Etos Saffiervijl groot met hoesje","1","per stuk","","Geproduceerd in: China","Drogisterij","Make-up","79","1 Aantal","null"
"1675701949-963","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Make-up","https://www.ah.nl/producten/drogisterij/make-up","2.99per stuk","https://www.ah.nl/producten/product/wi384960/etos-eyepencil-long-lasting-black","Etos Eyepencil long lasting black","2","per stuk","","null","Drogisterij","Make-up","99","1 Gram","null"
"1675701951-964","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Make-up","https://www.ah.nl/producten/drogisterij/make-up","15.991 st1 + 1 gratis","https://www.ah.nl/producten/product/wi419141/maybelline-new-york-volume-express-mascara-black-charme","Maybelline New York Volume express mascara black charme","15","1 st","","Stap 1: Gebruik een klein spiegeltje en houd deze laag zodat je naar beneden kunt kijken terwijl je de Colossal mascara aanbrengt. Breng een laagje volume mascara aan op de wimpers vanaf de wortelaanzet tot aan de puntjes. 
Stap 2: Beweeg het borsteltje in een zigzaggende beweging zodat je de wimperhaartjes goed scheidt. Zo heb je een kolossaal effect!","Drogisterij","Make-up","99","10.7 Milliliter","null"
"1675701953-965","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Make-up","https://www.ah.nl/producten/drogisterij/make-up","1.192 stuks","https://www.ah.nl/producten/product/wi234232/etos-zandvijlen-klein","Etos Zandvijlen klein","1","2 stuksPrijs per KG € 91,54","","Geproduceerd in: China","Drogisterij","Make-up","19","10 Aantal","null"
"1675701955-966","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Make-up","https://www.ah.nl/producten/drogisterij/make-up","2.19per stuk","https://www.ah.nl/producten/product/wi176655/etos-teennagelknipper","Etos Teennagelknipper","2","per stuk","","Geproduceerd in: China","Drogisterij","Make-up","19","1 Aantal","null"
"1675701957-967","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Make-up","https://www.ah.nl/producten/drogisterij/make-up","2.6948 stuks","https://www.ah.nl/producten/product/wi192521/demak-up-sensitive-ovale-wattenschijfjes","Demak'up Sensitive ovale wattenschijfjes","2","48 stuks","","Geproduceerd in Frankrijk","Drogisterij","Make-up","69","48 Stuks (piece)","null"
"1675701959-968","https://www.ah.nl/producten","","https://www.ah.nl/producten/drogisterij","Make-up","https://www.ah.nl/producten/drogisterij/make-up","1.55per stuk","https://www.ah.nl/producten/product/wi176656/etos-nagelknipper-met-ketting","Etos Nagelknipper met ketting","1","per stuk","","Geproduceerd in: China","Drogisterij","Make-up","55","1 Aantal","null"
